Date,Open,High,Low,Close,Adj Close,Volume
2005-06-01,58.349998,59.939999,58.255001,58.584999,41.452114,4811000
2005-07-01,58.700001,61.439999,58.250000,61.150002,43.416473,4864400
2005-08-01,61.174999,61.549999,59.255001,60.485001,42.944305,5136000
2005-09-01,60.424999,61.544998,59.560001,60.674999,43.079216,6689800
2005-10-01,60.799999,60.945000,57.424999,59.250000,42.267712,6916600
2005-11-01,59.424999,62.955002,59.250000,61.985001,44.218822,7873000
2005-12-01,62.320000,63.320000,61.549999,61.665001,43.990528,7616800
2006-01-01,61.855000,64.199997,61.430000,63.650002,45.650261,10854400
2006-02-01,63.689999,64.650002,62.404999,63.790001,45.750664,6185600
2006-03-01,64.074997,65.305000,63.099998,64.834999,46.500156,6232000
2006-04-01,64.949997,65.915001,63.904999,65.455002,47.135254,5694200
2006-05-01,65.735001,66.385002,61.860001,63.345001,45.615810,11987600
2006-06-01,63.349998,64.500000,60.500000,63.154999,45.478977,13941800
2006-07-01,63.500000,63.660000,60.514999,63.080002,45.621956,8673400
2006-08-01,62.825001,64.690002,62.174999,64.529999,46.670654,6096200
2006-09-01,64.824997,66.059998,63.755001,65.720001,47.531296,6330800
2006-10-01,65.750000,68.675003,65.209999,68.040001,49.410187,6458000
2006-11-01,68.345001,69.894997,67.209999,69.625000,50.561211,6090000
2006-12-01,69.724998,71.144997,68.894997,70.105003,50.909771,5583000
2007-01-01,70.574997,71.550003,69.324997,71.410004,52.121204,9905800
2007-02-01,71.599998,72.949997,67.584999,70.250000,51.274532,8715200
2007-03-01,68.980003,71.839996,68.050003,70.735001,51.628529,10956200
2007-04-01,70.989998,74.445000,70.525002,73.580002,53.934692,8566000
2007-05-01,73.650002,76.470001,73.220001,76.320000,55.943111,8888000
2007-06-01,76.525002,76.809998,73.580002,74.690002,54.748333,12072000
2007-07-01,74.750000,77.355003,71.904999,72.050003,53.014458,12724800
2007-08-01,72.035004,74.449997,67.870003,73.110001,53.794399,29641200
2007-09-01,73.050003,76.394997,71.449997,75.599998,55.626556,18365600
2007-10-01,75.750000,78.254997,73.904999,76.955002,56.864986,14684800
2007-11-01,76.110001,76.114998,69.839996,73.474998,54.293488,16797200
2007-12-01,73.430000,75.779999,71.175003,72.574997,53.628414,15871400
2008-01-01,72.599998,72.800003,60.000000,68.099998,50.591881,43053800
2008-02-01,68.379997,69.275002,65.364998,66.400002,49.328964,24346600
2008-03-01,66.114998,67.425003,62.419998,65.500000,48.660343,24552600
2008-04-01,66.324997,69.699997,65.675003,68.699997,51.276035,16504400
2008-05-01,68.699997,71.800003,68.584999,70.084999,52.309753,24483400
2008-06-01,69.985001,70.625000,63.830002,64.089996,47.835243,24325000
2008-07-01,63.490002,64.849998,60.090000,63.689999,47.761841,45319400
2008-08-01,63.860001,66.010002,62.610001,64.620003,48.459259,31130500
2008-09-01,65.360001,65.699997,55.889999,58.360001,43.764828,53017700
2008-10-01,58.290001,58.520000,41.400002,48.160000,36.294201,173103100
2008-11-01,48.060001,49.889999,36.320000,44.299999,33.385246,390381200
2008-12-01,43.090000,45.689999,40.200001,44.740002,33.716839,200234000
2009-01-01,44.880001,46.860001,40.000000,41.139999,31.241072,158467900
2009-02-01,40.540001,43.650002,36.660000,36.810001,27.952938,139680100
2009-03-01,36.040001,41.450001,33.259998,39.580002,30.056421,130255000
2009-04-01,39.110001,44.790001,38.950001,43.930000,33.591534,77365100
2009-05-01,43.930000,46.740002,43.590000,46.330002,35.426735,63575500
2009-06-01,46.959999,48.310001,44.740002,46.270000,35.380833,48864500
2009-07-01,46.500000,50.320000,43.599998,49.849998,38.307957,42620500
2009-08-01,50.279999,52.709999,49.470001,51.700001,39.729603,35494100
2009-09-01,51.419998,55.070000,50.189999,53.590000,41.182014,33497900
2009-10-01,53.400002,55.849998,51.570000,52.180000,40.283298,38266100
2009-11-01,52.470001,56.220001,51.799999,55.150002,42.576187,37259200
2009-12-01,55.680000,57.250000,54.939999,56.369999,43.518021,36961800
2010-01-01,56.860001,58.349998,54.279999,54.360001,42.233566,44463300
2010-02-01,54.720001,56.720001,52.820000,56.230000,43.686409,40649700
2010-03-01,56.490002,60.169998,56.470001,59.590000,46.296875,46139800
2010-04-01,60.009998,62.650002,59.630001,60.889999,47.494495,29872900
2010-05-01,61.150002,61.820000,29.760000,56.090000,43.750477,56280400
2010-06-01,55.430000,58.130001,52.419998,52.560001,40.997055,49950900
2010-07-01,52.500000,57.380001,51.459999,56.250000,44.087364,39708600
2010-08-01,57.160000,57.650002,52.980000,53.599998,42.010349,38699200
2010-09-01,54.250000,59.200001,54.250000,58.369999,45.748962,41757300
2010-10-01,58.849998,61.299999,57.849998,60.720001,47.837502,40163300
2010-11-01,61.040001,63.099998,60.320000,61.029999,48.081718,30401100
2010-12-01,61.919998,65.160004,61.919998,64.930000,51.154297,108380700
2011-01-01,65.360001,67.180000,65.040001,66.260002,52.481342,40269100
2011-02-01,66.720001,69.629997,66.690002,68.709999,54.421879,42064700
2011-03-01,68.940002,69.000000,64.750000,68.709999,54.421879,45664600
2011-04-01,69.180000,70.800003,67.070000,70.699997,56.232426,29630200
2011-05-01,71.040001,71.110001,67.889999,69.949997,55.635899,31677900
2011-06-01,69.769997,69.809998,65.180000,68.400002,54.403072,49901900
2011-07-01,68.430000,70.419998,66.220001,66.849998,53.396618,47640600
2011-08-01,67.660004,67.760002,56.419998,62.779999,50.145699,107978800
2011-09-01,62.810001,63.389999,57.130001,57.720001,46.104008,63660600
2011-10-01,57.380001,66.349998,54.580002,64.279999,51.616287,60259100
2011-11-01,62.400002,65.660004,59.450001,64.040001,51.423565,38256600
2011-12-01,63.950001,65.250000,61.759998,64.300003,51.632343,44730500
2012-01-01,65.410004,68.599998,64.580002,67.559998,54.558647,39381500
2012-02-01,68.129997,71.190002,68.029999,70.410004,56.860203,54666300
2012-03-01,70.669998,72.989998,68.970001,72.260002,58.354156,39714100
2012-04-01,72.260002,73.059998,69.570000,71.800003,58.231445,38133000
2012-05-01,71.800003,72.790001,66.300003,67.330002,54.606163,40132200
2012-06-01,66.239998,69.989998,64.940002,69.699997,56.528282,42379700
2012-07-01,69.870003,71.050003,67.820000,70.309998,57.312279,28766400
2012-08-01,70.669998,73.110001,69.029999,72.209999,58.861019,28654300
2012-09-01,72.139999,75.910004,71.620003,73.650002,60.034851,31581600
2012-10-01,73.989998,75.250000,71.800003,72.320000,59.238060,34593900
2012-11-01,72.540001,73.629997,68.900002,72.879997,59.696774,43130600
2012-12-01,73.269997,74.879997,71.820000,73.279999,60.024403,56318500
2013-01-01,74.529999,77.830002,74.500000,77.250000,63.744465,49813700
2013-02-01,77.779999,79.160004,76.669998,78.239998,64.561378,38816800
2013-03-01,77.959999,81.019997,77.510002,80.959999,66.805870,34736600
2013-04-01,80.949997,82.300003,78.930000,82.260002,68.188217,39212700
2013-05-01,82.110001,87.089996,81.379997,84.269997,69.854393,42203000
2013-06-01,84.449997,85.519997,80.190002,82.669998,68.528076,61826100
2013-07-01,83.290001,88.000000,82.830002,87.419998,72.806732,47132600
2013-08-01,88.099998,88.690002,84.599998,84.769997,70.599739,45063300
2013-09-01,85.769997,90.230003,84.839996,87.650002,72.998283,43307200
2013-10-01,87.739998,92.400002,85.629997,91.389999,76.480972,67666200
2013-11-01,91.440002,94.339996,90.599998,93.860001,78.548035,43403300
2013-12-01,94.059998,96.000000,92.160004,95.919998,80.271950,68232900
2014-01-01,95.760002,96.360001,92.180000,92.879997,78.137642,84208200
2014-02-01,92.839996,97.860001,90.389999,97.400002,81.940208,56538100
2014-03-01,96.570000,98.849998,95.690002,97.470001,81.999092,57314600
2014-04-01,97.889999,98.849998,94.029999,97.529999,82.408272,60159200
2014-05-01,97.410004,99.680000,96.160004,99.580002,84.140427,31401800
2014-06-01,99.800003,102.250000,99.160004,101.769997,85.990868,36786300
2014-07-01,102.070000,103.000000,99.739998,99.739998,84.623604,34090000
2014-08-01,99.550003,103.959999,98.559998,103.879997,88.136131,46034900
2014-09-01,104.040001,104.589996,100.900002,101.239998,85.896271,42236800
2014-10-01,101.110001,104.199997,93.580002,104.019997,88.657692,82853100
2014-11-01,104.190002,107.070000,103.150002,106.599998,90.856636,39784800
2014-12-01,106.500000,107.709999,101.800003,106.000000,90.345268,82042000
2015-01-01,106.489998,106.720001,102.419998,103.099998,88.337105,74157900
2015-02-01,103.489998,109.779999,102.250000,109.019997,93.409431,53521900
2015-03-01,109.110001,110.089996,105.980003,107.250000,91.892838,58712900
2015-04-01,107.339996,110.279999,106.389999,107.910004,92.891327,56948600
2015-05-01,108.400002,110.680000,107.010002,109.309998,94.096451,43874400
2015-06-01,109.800003,110.900002,106.650002,107.019997,92.125168,54243000
2015-07-01,108.019997,110.209999,105.910004,108.839996,94.093872,59875400
2015-08-01,108.989998,109.339996,93.000000,102.209999,88.362160,96894400
2015-09-01,99.949997,105.019997,96.370003,98.720001,85.344994,85764400
2015-10-01,98.959999,107.279999,97.379997,106.529999,92.565582,51492200
2015-11-01,106.779999,108.570000,103.690002,107.169998,93.121681,46636300
2015-12-01,107.589996,108.269997,102.180000,104.300003,90.627907,80603800
2016-01-01,102.580002,103.180000,91.790001,98.330002,85.927315,115170300
2016-02-01,97.750000,99.760002,91.580002,98.320000,85.918564,76383600
2016-03-01,99.129997,105.389999,98.839996,104.820000,91.598732,65327600
2016-04-01,104.300003,107.639999,103.440002,105.510002,92.633064,48652200
2016-05-01,105.800003,107.690002,103.370003,107.339996,94.239716,51264200
2016-06-01,107.000000,108.930000,101.510002,107.160004,94.081688,61626300
2016-07-01,107.160004,111.620003,105.879997,111.419998,98.254044,44259000
2016-08-01,111.400002,112.779999,109.949997,111.650002,98.456863,35978700
2016-09-01,111.769997,112.750000,108.570000,111.330002,98.174660,48063700
2016-10-01,111.089996,111.440002,108.470001,108.889999,96.490723,40599800
2016-11-01,109.099998,114.550003,106.690002,113.779999,100.823906,69435500
2016-12-01,114.029999,117.790001,113.070000,115.320000,102.188545,60923800
2017-01-01,116.150002,118.620003,115.489998,117.459999,104.735100,48051100
2017-02-01,117.860001,122.360001,117.019997,121.800003,108.604935,40730300
2017-03-01,122.809998,123.730003,118.889999,121.320000,108.176933,56449700
2017-04-01,121.449997,123.449997,119.550003,122.610001,109.820381,44638400
2017-05-01,122.930000,124.269997,120.849998,123.849998,110.931023,44574100
2017-06-01,124.169998,126.349998,123.480003,124.449997,111.468422,47247300
2017-07-01,124.989998,127.599998,123.559998,126.790001,114.087448,36743500
2017-08-01,127.180000,127.720001,123.790001,126.980003,114.258408,43312100
2017-09-01,127.230003,129.559998,125.690002,129.520004,116.543922,34356600
2017-10-01,129.639999,132.679993,129.550003,132.330002,119.585762,45623500
2017-11-01,132.830002,136.919998,131.210007,136.339996,123.209587,51557600
2017-12-01,136.279999,138.720001,134.039993,137.250000,124.031921,47008100
2018-01-01,137.750000,146.869995,137.440002,144.429993,131.160416,62220300
2018-02-01,143.979996,145.020004,129.839996,139.000000,126.229317,83283100
2018-03-01,139.070007,144.139999,133.029999,135.720001,123.250656,61542800
2018-04-01,135.289993,139.850006,131.259995,136.330002,124.307419,54901800
2018-05-01,136.039993,141.660004,133.660004,140.039993,127.690231,35896100
2018-06-01,140.929993,144.660004,138.990005,140.429993,128.045883,43805700
2018-07-01,139.559998,146.740005,139.429993,145.089996,132.855667,43863400
2018-08-01,145.190002,150.770004,144.080002,150.070007,137.415802,48207300
2018-09-01,149.889999,151.839996,148.130005,149.649994,137.031219,41556400
2018-10-01,150.419998,150.770004,133.070007,138.559998,127.481949,102555400
2018-11-01,139.039993,144.059998,134.639999,141.350006,130.048889,65616800
2018-12-01,143.600006,144.000000,119.349998,127.629997,117.425812,153337500
2019-01-01,125.750000,138.770004,124.570000,138.529999,128.202850,84377600
2019-02-01,138.699997,144.880005,137.119995,143.460007,132.765320,55106400
2019-03-01,144.380005,146.839996,139.919998,144.710007,133.922119,62211500
2019-04-01,145.759995,150.690002,145.589996,150.389999,139.931168,51257400
2019-05-01,150.800003,150.869995,140.600006,140.690002,130.905792,58560500
2019-06-01,140.690002,150.940002,139.619995,150.089996,139.652054,51269500
2019-07-01,151.850006,154.509995,150.509995,152.210007,142.151352,47958700
2019-08-01,152.289993,153.850006,143.869995,149.039993,139.190796,70309200
2019-09-01,147.990005,154.130005,147.369995,151.000000,141.021271,54763000
2019-10-01,151.500000,154.940002,144.899994,154.179993,144.650909,54488600
2019-11-01,155.000000,160.740005,154.919998,160.020004,150.129944,44788200
2019-12-01,160.259995,164.679993,156.380005,163.619995,153.507477,58994500
2020-01-01,164.679993,169.320007,162.830002,163.520004,154.245499,69496000
2020-02-01,164.350006,172.559998,145.300003,150.440002,141.907364,106039000
2020-03-01,151.410004,159.300003,109.489998,128.910004,121.598495,269776200
2020-04-01,124.129997,148.539993,121.769997,145.839996,138.251587,132785600
2020-05-01,143.119995,155.190002,138.369995,153.710007,145.712128,87693300
2020-06-01,153.619995,164.199997,149.850006,156.529999,148.385406,103493900
2020-07-01,156.899994,166.199997,156.610001,165.520004,157.621857,61547400
2020-08-01,166.470001,178.139999,166.149994,177.279999,168.820694,62221700
2020-09-01,177.690002,181.669998,162.850006,170.309998,162.183243,71112500
2020-10-01,171.720001,180.639999,165.020004,166.990005,159.674011,62846300
2020-11-01,168.789993,188.369995,167.160004,186.699997,178.520477,80250000
2020-12-01,189.169998,194.949997,187.800003,194.639999,186.112595,84840200
2021-01-01,195.389999,202.339996,189.759995,193.990005,186.244644,95306100
2021-02-01,195.880005,208.389999,194.529999,200.080002,192.091492,77506300
2021-03-01,203.149994,209.300003,194.110001,206.690002,198.437561,102216200
2021-04-01,207.990005,219.649994,207.559998,217.100006,209.126526,83498600
2021-05-01,218.570007,218.990005,209.210007,218.089996,210.080154,79672000
2021-06-01,219.529999,223.399994,216.080002,222.820007,214.636414,69154400
2021-07-01,223.399994,228.750000,217.820007,226.690002,219.033600,76921700
2021-08-01,227.850006,233.970001,224.399994,233.169998,225.294708,68525500
2021-09-01,233.820007,234.649994,221.940002,222.059998,214.559982,77916600
2021-10-01,223.100006,237.190002,220.539993,236.910004,229.630966,63214700
2021-11-01,237.750000,243.600006,233.100006,233.449997,226.277283,77295900
2021-12-01,236.410004,243.779999,229.020004,241.440002,234.021790,89511000
2022-01-01,242.419998,244.059998,212.100006,226.809998,220.628738,119550700
2022-02-01,227.940002,231.809998,207.000000,221.169998,215.142456,95583800
2022-03-01,220.619995,233.360001,209.270004,227.669998,221.465286,108176300
2022-04-01,228.660004,230.880005,206.710007,206.880005,201.869522,83356400
2022-05-01,207.149994,215.910004,190.660004,206.360001,201.362091,116251100
2022-06-01,207.669998,209.199997,181.669998,188.619995,184.051743,106137600
2022-07-01,188.190002,206.779999,185.580002,206.250000,202.059204,62247100
2022-08-01,204.970001,217.199997,198.500000,198.559998,194.525467,67305900
2022-09-01,197.399994,206.990005,179.279999,179.470001,175.823349,101180700
2022-10-01,181.520004,195.529999,174.839996,194.029999,190.894516,90046300
2022-11-01,196.000000,204.100006,185.130005,204.059998,200.762436,91878200
2022-12-01,204.830002,205.630005,187.380005,191.190002,188.100403,97533700
2023-01-01,192.380005,205.050003,188.929993,204.429993,202.096100,70013800
2023-02-01,203.910004,210.880005,198.160004,199.520004,197.242172,55379100
2023-03-01,199.380005,204.979996,190.179993,204.100006,201.769897,76463200
2023-04-01,203.720001,206.830002,200.410004,206.300003,204.765366,52402000
2023-05-01,206.000000,209.679993,200.199997,207.179993,205.638809,52888400
2023-06-01,207.300003,221.419998,206.649994,220.279999,218.641373,63086000
2023-07-01,220.279999,228.970001,216.830002,228.350006,227.516190,55935600
2023-08-01,227.649994,228.000000,215.029999,223.940002,223.122284,65987800
2023-09-01,225.339996,225.779999,209.839996,212.410004,211.634384,59173000
2023-10-01,212.199997,217.380005,202.440002,206.789993,206.789993,80481900
2023-11-01,207.139999,225.250000,206.869995,224.789993,224.789993,47572700
