Date,Open,High,Low,Close,Adj Close,Volume
2023-03-27,20.940001,21.180000,20.410000,20.820000,20.820000,2334900
2023-03-28,20.770000,21.200001,20.580000,20.969999,20.969999,1949100
2023-03-29,21.700001,22.120001,21.434999,21.889999,21.889999,2123800
2023-03-30,22.299999,23.059999,22.209999,22.719999,22.719999,2268300
2023-03-31,22.770000,24.299999,22.639999,24.070000,24.070000,3842000
2023-04-03,24.030001,24.070000,22.980000,23.219999,23.219999,2828100
2023-04-04,23.309999,23.455999,22.780001,22.889999,22.889999,2988100
2023-04-05,22.770000,22.799999,21.510000,22.070000,22.070000,1716800
2023-04-06,21.799999,23.240000,21.530001,23.200001,23.200001,1640300
2023-04-10,22.809999,23.618000,22.299999,23.440001,23.440001,1581600
2023-04-11,23.049999,23.760000,22.655001,23.370001,23.370001,2048300
2023-04-12,24.860001,25.680000,24.205000,24.379999,24.379999,3869000
2023-04-13,24.760000,25.250000,24.639999,25.120001,25.120001,2208300
2023-04-14,24.730000,25.469999,24.459999,24.850000,24.850000,2221800
2023-04-17,25.000000,25.139999,24.150000,24.290001,24.290001,1905200
2023-04-18,24.780001,25.325001,24.525000,24.709999,24.709999,2399500
2023-04-19,24.290001,25.270000,24.150000,25.000000,25.000000,1815100
2023-04-20,24.370001,24.490000,23.405001,23.629999,23.629999,3283500
2023-04-21,23.750000,24.709999,23.510000,24.530001,24.530001,3960300
2023-04-24,24.490000,24.500000,22.360001,22.700001,22.700001,3761200
2023-04-25,22.420000,22.520000,21.129999,21.230000,21.230000,4030300
2023-04-26,22.000000,23.370001,21.940001,22.820000,22.820000,4364800
2023-04-27,23.219999,23.415001,22.360001,23.020000,23.020000,2940700
2023-04-28,22.110001,22.290001,20.830000,22.000000,22.000000,4548500
2023-05-01,21.900000,22.330000,21.590000,21.610001,21.610001,3113100
2023-05-02,21.270000,21.530001,20.440001,20.500000,20.500000,3631400
2023-05-03,20.309999,20.799999,19.870001,19.959999,19.959999,7646800
2023-05-04,21.709999,23.280001,21.100000,23.200001,23.200001,9273500
2023-05-05,23.540001,23.879999,22.469999,22.660000,22.660000,5448900
2023-05-08,22.170000,22.840000,21.670000,22.680000,22.680000,4501900
2023-05-09,22.629999,23.105000,22.250000,22.450001,22.450001,3444800
2023-05-10,22.950001,23.320000,22.635000,23.160000,23.160000,3621000
2023-05-11,23.090000,23.780001,22.650000,23.600000,23.600000,3888300
2023-05-12,23.480000,23.750000,22.370001,22.820000,22.820000,2081100
2023-05-15,22.950001,24.200001,22.530001,24.030001,24.030001,3838900
2023-05-16,23.820000,24.510000,23.665001,24.350000,24.350000,2749100
2023-05-17,24.500000,26.830000,24.500000,26.790001,26.790001,5773200
2023-05-18,25.870001,27.450001,24.920000,27.379999,27.379999,7618500
2023-05-19,27.049999,27.440001,26.730000,27.379999,27.379999,3575300
2023-05-22,27.430000,28.605000,27.290001,28.469999,28.469999,3891400
2023-05-23,28.100000,29.325001,27.889999,28.879999,28.879999,5438100
2023-05-24,28.150000,29.350000,28.070000,28.860001,28.860001,3572800
2023-05-25,29.320000,29.520000,27.754999,27.990000,27.990000,3465500
2023-05-26,27.879999,29.620001,27.879999,28.709999,28.709999,3265300
2023-05-30,29.934999,31.195000,29.250000,30.840000,30.840000,7107200
2023-05-31,30.400000,31.900000,30.100000,31.740000,31.740000,5489700
2023-06-01,31.200001,32.560001,30.889999,32.410000,32.410000,3886600
2023-06-02,33.349998,34.990002,33.090000,34.560001,34.560001,6403800
2023-06-05,34.035000,35.485001,33.450001,35.439999,35.439999,5285700
2023-06-06,35.439999,37.360001,35.259998,36.930000,36.930000,4754700
2023-06-07,37.160000,37.400002,34.189999,34.430000,34.430000,7181800
2023-06-08,33.110001,35.160000,32.049999,34.770000,34.770000,5707600
2023-06-09,35.610001,37.080002,35.320000,36.380001,36.380001,4486600
2023-06-12,36.654999,37.000000,35.520000,36.779999,36.779999,3547900
2023-06-13,37.509998,37.509998,34.709999,37.139999,37.139999,5184900
2023-06-14,35.790001,35.799999,33.490002,34.570000,34.570000,9310300
2023-06-15,33.250000,34.654999,33.029999,34.490002,34.490002,8172400
2023-06-16,35.000000,35.009998,33.750000,34.689999,34.689999,7960800
2023-06-20,33.900002,34.946999,33.279999,33.720001,33.720001,3737200
2023-06-21,33.910000,35.000000,32.680000,34.720001,34.720001,6068100
2023-06-22,34.680000,35.189999,32.259998,34.459999,34.459999,5685500
2023-06-23,33.849998,33.910000,32.830002,33.130001,33.130001,8057500
2023-06-26,32.759998,33.919998,32.590000,32.730000,32.730000,2950400
2023-06-27,33.400002,34.125000,32.650002,33.730000,33.730000,2838900
2023-06-28,33.500000,35.580002,33.320000,35.540001,35.540001,5441000
2023-06-29,35.660000,35.740002,33.540001,34.340000,34.340000,3701600
2023-06-30,35.020000,35.870998,34.779999,35.310001,35.310001,3833900
2023-07-03,35.450001,35.528000,34.115002,34.240002,34.240002,1876400
2023-07-05,34.299999,34.570000,33.709999,34.250000,34.250000,2576000
2023-07-06,33.330002,33.919998,32.299999,33.759998,33.759998,3873500
2023-07-07,33.830002,34.689999,33.599998,33.779999,33.779999,2177900
2023-07-10,33.759998,35.060001,32.860001,35.029999,35.029999,2958100
2023-07-11,35.235001,36.119999,34.889999,35.980000,35.980000,3194600
2023-07-12,36.950001,37.290001,34.860001,35.820000,35.820000,3511700
2023-07-13,36.360001,37.209999,35.919998,36.959999,36.959999,4067500
2023-07-14,37.049999,37.990002,35.720001,36.470001,36.470001,4603100
2023-07-17,36.279999,37.889999,36.060001,37.380001,37.380001,3096600
2023-07-18,37.590000,38.509998,36.939999,37.799999,37.799999,2910000
2023-07-19,38.509998,41.223999,38.450001,39.270000,39.270000,6140300
2023-07-20,38.389999,39.099998,37.060001,37.330002,37.330002,3353400
2023-07-21,37.860001,38.060001,36.639999,36.990002,36.990002,2749500
2023-07-24,37.060001,37.169998,35.570000,36.049999,36.049999,3450500
2023-07-25,36.340000,37.860001,36.340000,36.820000,36.820000,2747400
2023-07-26,35.830002,35.930000,34.349998,34.759998,34.759998,4104300
2023-07-27,35.689999,36.189999,33.880001,34.060001,34.060001,3324600
2023-07-28,34.950001,35.509998,33.720001,34.450001,34.450001,4280000
2023-07-31,34.700001,35.700001,34.101002,34.540001,34.540001,4262100
2023-08-01,34.060001,34.130001,33.020000,33.200001,33.200001,6447200
2023-08-02,32.360001,32.689999,30.490000,31.020000,31.020000,9767300
2023-08-03,32.549999,36.310001,32.160000,36.060001,36.060001,12420700
2023-08-04,36.849998,38.188999,34.830002,34.889999,34.889999,7398400
2023-08-07,35.180000,35.470001,32.838001,34.480000,34.480000,3667600
2023-08-08,33.630001,34.680000,32.514999,34.599998,34.599998,5104300
2023-08-09,33.860001,34.619999,33.070000,33.759998,33.759998,3364400
2023-08-10,34.250000,34.880001,33.095001,33.779999,33.779999,2321200
2023-08-11,33.570000,34.529999,33.455002,34.000000,34.000000,2157800
2023-08-14,33.689999,34.070000,32.970001,33.439999,33.439999,2812900
2023-08-15,33.230000,33.709999,32.840000,33.160000,33.160000,1914200
2023-08-16,32.570000,33.904999,32.570000,32.849998,32.849998,2464100
2023-08-17,32.799999,32.900002,31.665001,31.959999,31.959999,2786700
2023-08-18,31.150000,32.430000,30.910000,32.150002,32.150002,2438700
2023-08-21,32.490002,33.110001,31.990000,32.490002,32.490002,1794400
2023-08-22,32.830002,32.880001,31.580000,32.419998,32.419998,3361300
2023-08-23,32.610001,34.244999,32.299999,33.880001,33.880001,3044300
2023-08-24,34.349998,34.570000,32.150002,32.380001,32.380001,2647100
2023-08-25,32.240002,33.080002,31.660000,32.419998,32.419998,2553400
2023-08-28,32.759998,33.209999,31.799999,31.830000,31.830000,2608100
2023-08-29,31.709999,33.090000,31.570000,32.590000,32.590000,2515200
2023-08-30,32.639999,33.130001,32.310001,32.669998,32.669998,2673600
2023-08-31,32.860001,33.700001,32.509998,33.090000,33.090000,11747900
2023-09-01,33.709999,34.270000,32.935001,33.250000,33.250000,3819600
2023-09-05,32.869999,33.849998,32.384998,33.740002,33.740002,2766100
2023-09-06,33.680000,35.220001,32.970001,33.340000,33.340000,4457400
2023-09-07,32.290001,33.000000,31.510000,32.590000,32.590000,2393600
2023-09-08,32.560001,33.040001,32.169998,32.299999,32.299999,2396100
2023-09-11,32.810001,34.320000,32.709999,34.299999,34.299999,3228400
2023-09-12,33.730000,34.459999,32.959999,33.560001,33.560001,2722600
2023-09-13,33.700001,34.075001,33.320000,33.549999,33.549999,2517300
2023-09-14,33.660000,33.759998,32.320000,33.500000,33.500000,3485500
2023-09-15,33.270000,33.660000,31.871000,32.180000,32.180000,7177800
2023-09-18,31.690001,32.919998,31.650000,32.680000,32.680000,2678500
2023-09-19,32.450001,32.497002,31.475000,31.790001,31.790001,2516600
2023-09-20,32.049999,32.360001,30.920000,30.950001,30.950001,1953800
2023-09-21,30.250000,30.504999,29.260000,29.410000,29.410000,3801600
2023-09-22,29.700001,29.959999,29.180000,29.410000,29.410000,2365600
2023-09-25,29.160000,29.990000,29.120001,29.620001,29.620001,2974500
2023-09-26,29.129999,29.570000,28.330000,28.410000,28.410000,2856900
2023-09-27,28.879999,29.549999,28.670000,29.250000,29.250000,4827900
2023-09-28,29.049999,29.840000,28.040001,28.900000,28.900000,5782000
2023-09-29,29.559999,30.510000,29.330000,29.610001,29.610001,3974400
2023-10-02,29.530001,30.170000,29.250000,29.629999,29.629999,2697600
2023-10-03,29.000000,29.459999,28.040001,28.290001,28.290001,3621200
2023-10-04,28.590000,28.900000,28.180000,28.879999,28.879999,2691300
2023-10-05,28.809999,28.889999,27.840000,28.260000,28.260000,2641800
2023-10-06,27.950001,29.799999,27.809999,29.760000,29.760000,3478100
2023-10-09,28.850000,30.400000,28.799999,30.360001,30.360001,3313100
2023-10-10,30.420000,31.860001,30.410000,31.370001,31.370001,3696200
2023-10-11,32.000000,32.490002,31.385000,31.500000,31.500000,3127700
2023-10-12,31.180000,32.169998,30.360001,30.889999,30.889999,2841100
2023-10-13,31.100000,31.389999,28.965000,29.320000,29.320000,3059300
2023-10-16,29.520000,30.940001,29.450001,30.360001,30.360001,2279800
2023-10-17,29.610001,30.990000,29.511999,30.530001,30.530001,2388300
2023-10-18,30.250000,30.690001,29.660000,29.700001,29.700001,2350100
2023-10-19,30.100000,30.750000,29.545000,29.820000,29.820000,3109200
2023-10-20,29.639999,29.900000,28.290001,28.620001,28.620001,3175800
2023-10-23,28.170000,28.820000,27.340000,28.139999,28.139999,2647200
2023-10-24,28.510000,29.990000,28.510000,29.200001,29.200001,2910100
2023-10-25,28.629999,28.865000,26.430000,26.620001,26.620001,6073200
2023-10-26,26.570000,27.405001,26.139999,26.980000,26.980000,3840300
2023-10-27,27.820000,27.940001,26.709999,27.219999,27.219999,3342300
2023-10-30,27.639999,27.870001,26.750000,27.559999,27.559999,3231100
2023-10-31,27.770000,29.280001,27.430000,28.910000,28.910000,3673400
2023-11-01,28.930000,29.108999,27.760000,28.129999,28.129999,5716600
2023-11-02,15.950000,16.480000,14.690000,16.280001,16.280001,57663100
2023-11-03,16.969999,18.570000,16.920000,17.750000,17.750000,23833000
2023-11-06,18.170000,18.740000,17.240000,17.639999,17.639999,10528600
2023-11-07,18.000000,19.139999,17.660000,18.040001,18.040001,8381000
2023-11-08,18.450001,18.459999,17.750000,17.799999,17.799999,5724900
2023-11-09,17.950001,18.000000,16.850000,16.889999,16.889999,5195700
2023-11-10,16.799999,18.295000,16.690001,17.680000,17.680000,5538500
2023-11-13,17.480000,18.290001,17.260000,17.959999,17.959999,3443800
2023-11-14,18.709999,20.000000,18.709999,19.680000,19.680000,11481400
2023-11-15,19.830000,20.549999,19.740000,19.910000,19.910000,6724400
2023-11-16,19.670000,19.695000,18.709999,18.969999,18.969999,5486900
2023-11-17,19.090000,19.150000,18.625000,19.010000,19.010000,4863800
2023-11-20,19.080000,19.665001,18.680000,19.379999,19.379999,5383600
2023-11-21,19.000000,19.030001,18.469999,18.980000,18.980000,3453400
2023-11-22,19.209999,19.420000,18.879999,19.190001,19.190001,1824200
2023-11-24,19.040001,19.315001,18.965000,19.200001,19.200001,1191300
2023-11-27,19.020000,19.480000,18.690001,18.709999,18.709999,4003300
2023-11-28,19.120001,21.070000,19.059999,20.500000,20.500000,8869300
2023-11-29,20.559999,21.389999,20.559999,21.219999,21.219999,6130500
2023-11-30,21.059999,21.990000,20.969999,21.219999,21.219999,6914500
2023-12-01,21.500000,22.965000,20.809999,22.830000,22.830000,6463800
2023-12-04,22.620001,24.180000,22.590000,24.070000,24.070000,9255200
2023-12-05,24.000000,24.430000,23.090000,23.340000,23.340000,4907300
2023-12-06,23.680000,23.719999,22.990000,23.209999,23.209999,3103700
2023-12-07,23.330000,23.330000,22.510000,23.040001,23.040001,3125300
2023-12-08,22.799999,23.129999,22.430000,22.680000,22.680000,3802100
2023-12-11,22.400000,23.190001,22.340000,22.629999,22.629999,3314000
2023-12-12,22.700001,22.930000,21.990000,22.410000,22.410000,4710100
2023-12-13,22.500000,23.830000,22.219999,23.830000,23.830000,4983300
2023-12-14,24.690001,25.809999,24.510000,25.719999,25.719999,8488300
2023-12-15,25.650000,25.775000,24.440001,24.969999,24.969999,8740000
