Date,Open,High,Low,Close,Adj Close,Volume
2005-02-01,8.422000,8.756000,8.208000,8.722000,8.722000,10256500
2005-03-01,8.674000,8.938000,8.482000,8.576000,8.576000,8064500
2005-04-01,8.524000,8.746000,8.428000,8.686000,8.686000,4271500
2005-05-01,8.636000,8.640000,8.276000,8.338000,8.338000,3032500
2005-06-01,8.278000,8.832000,8.278000,8.692000,8.692000,4430000
2005-07-01,8.678000,8.678000,8.354000,8.578000,8.578000,6918000
2005-08-01,8.624000,8.938000,8.572000,8.686000,8.686000,7368000
2005-09-01,8.796000,9.452000,8.788000,9.360000,9.360000,9171000
2005-10-01,9.336000,9.580000,9.174000,9.294000,9.294000,10509500
2005-11-01,9.228000,9.986000,9.074000,9.828000,9.828000,8145500
2005-12-01,9.944000,10.756000,9.764000,10.346000,10.346000,15958500
2006-01-01,10.472000,11.424000,10.438000,11.358000,11.358000,20238500
2006-02-01,11.382000,11.470000,10.686000,11.210000,11.210000,17729000
2006-03-01,11.218000,11.752000,10.646000,11.646000,11.646000,15098000
2006-04-01,11.742000,13.066000,11.630000,13.036000,13.036000,16315500
2006-05-01,13.190000,14.464000,12.650000,12.840000,12.840000,35177000
2006-06-01,12.480000,13.068000,11.012000,12.246000,12.246000,28137500
2006-07-01,12.450000,13.298000,11.980000,12.652000,12.652000,18625000
2006-08-01,12.656000,13.054000,12.076000,12.464000,12.464000,14631500
2006-09-01,12.398000,12.738000,11.340000,11.904000,11.904000,19957500
2006-10-01,11.960000,12.124000,11.120000,12.026000,12.026000,15069000
2006-11-01,12.218000,12.892000,12.148000,12.884000,12.884000,18057500
2006-12-01,12.860000,12.928000,12.150000,12.650000,12.650000,16319500
2007-01-01,12.752000,12.996000,11.940000,12.970000,12.970000,18305500
2007-02-01,13.088000,13.666000,12.770000,13.296000,13.296000,14250000
2007-03-01,13.330000,13.338000,12.556000,13.166000,13.166000,12555000
2007-04-01,13.086000,13.752000,13.018000,13.440000,13.440000,10496500
2007-05-01,13.370000,13.692000,12.916000,13.118000,13.118000,13160500
2007-06-01,13.230000,13.380000,12.682000,12.882000,12.882000,9749000
2007-07-01,12.984000,13.600000,12.796000,13.182000,13.182000,10934000
2007-08-01,13.182000,13.440000,12.706000,13.328000,13.328000,17181500
2007-09-01,13.368000,14.776000,13.362000,14.726000,14.726000,20605000
2007-10-01,14.724000,15.790000,14.290000,15.720000,15.720000,20803500
2007-11-01,15.612000,17.000000,15.330000,15.498000,15.498000,32406000
2007-12-01,15.490000,16.620001,15.482000,16.490000,16.490000,13305000
2008-01-01,16.733999,18.525999,16.709999,18.299999,18.299999,43816500
2008-02-01,18.392000,19.271999,17.480000,19.271999,19.271999,27358000
2008-03-01,19.544001,20.096001,17.662001,18.134001,18.134001,59221000
2008-04-01,17.612000,18.747999,17.028000,17.298000,17.298000,42250000
2008-05-01,16.898001,18.408001,16.712000,17.493999,17.493999,34299500
2008-06-01,17.510000,18.389999,16.972000,18.246000,18.246000,29995500
2008-07-01,18.530001,19.511999,17.634001,18.024000,18.024000,39559500
2008-08-01,17.910000,18.100000,15.332000,16.393999,16.393999,35699500
2008-09-01,15.648000,18.247999,14.516000,17.094000,17.094000,72503000
2008-10-01,17.261999,18.200001,13.824000,14.316000,14.316000,101083500
2008-11-01,14.310000,16.351999,13.780000,16.068001,16.068001,59412000
2008-12-01,15.446000,17.426001,14.592000,17.332001,17.332001,53005000
2009-01-01,17.214001,18.302000,15.788000,18.271999,18.271999,64185500
2009-02-01,17.993999,19.812000,17.506001,18.532000,18.532000,96504500
2009-03-01,18.695999,18.945999,17.388000,18.077999,18.077999,85174000
2009-04-01,18.285999,18.288000,17.004000,17.468000,17.468000,35828500
2009-05-01,17.372000,19.278000,17.358000,19.256001,19.256001,39845500
2009-06-01,19.320000,19.406000,18.010000,18.250000,18.250000,41405500
2009-07-01,18.474001,18.816000,17.790001,18.700001,18.700001,30040500
2009-08-01,18.850000,19.058001,18.274000,18.690001,18.690001,23119000
2009-09-01,18.694000,20.025999,18.632000,19.785999,19.785999,29699500
2009-10-01,19.784000,20.952000,19.563999,20.534000,20.534000,42812000
2009-11-01,20.716000,23.400000,20.662001,23.148001,23.148001,36774000
